Year;Country;Region;Energy type;Energy consumption (KWh);Energy consumption (MWh);Energy consumption (TWh);Sector;;
2021;France;Nouvelle-Aquitaine;Gas;337220612.5;337221;0.3372206125;Services;;
2021;France;Nouvelle-Aquitaine;Gas;114427.64;114;0.00011442764;Services;;
2021;France;Occitanie;Gas;7127407.63;7127;0.00712740763;Industry;;
2021;France;Occitanie;Gas;3208154.03;3208;0.00320815403;Industry;;
2021;France;Occitanie;Gas;33740198.47;33740;0.03374019847;Industry;;
2021;France;Occitanie;Gas;1427845.89;1428;0.00142784589;Industry;;
2021;France;Occitanie;Gas;8931525.42;8932;0.00893152542;Industry;;
2021;France;Occitanie;Gas;6701801.54;6702;0.00670180154;Industry;;
2021;France;Occitanie;Gas;32458762.07;32459;0.03245876207;Services;;
2021;France;Occitanie;Gas;8671152.47;8671;0.00867115247;Services;;
2021;France;Occitanie;Gas;78324400.81;78324;0.07832440081;Services;;
2021;France;Occitanie;Gas;54616927.33;54617;0.05461692733;Services;;
2021;France;Occitanie;Gas;10673369.6;10673;0.0106733696;Services;;
2021;France;Occitanie;Gas;20505655.08;20506;0.02050565508;Services;;
2021;France;Occitanie;Gas;54116853.29;54117;0.05411685329;Services;;
2021;France;Occitanie;Gas;567346.72;567;0.00056734672;Services;;
2021;France;Occitanie;Gas;3371593.07;3372;0.00337159307;Services;;
2021;France;Occitanie;Gas;350785.44;351;0.00035078544;Services;;
2021;France;Auvergne-Rhône-Alpes;Gas;363167023.5;363167;0.3631670235;Industry;;
2021;France;Auvergne-Rhône-Alpes;Gas;581789092.7;581789;0.5817890927;Industry;;
2021;France;Auvergne-Rhône-Alpes;Gas;167740151.4;167740;0.1677401514;Industry;;
2021;France;Auvergne-Rhône-Alpes;Gas;231154488.3;231154;0.2311544883;Industry;;
2021;France;Auvergne-Rhône-Alpes;Gas;112462320.1;112462;0.1124623201;Industry;;
2021;France;Auvergne-Rhône-Alpes;Gas;5121131.16;5121;0.00512113116;Industry;;
2021;France;Auvergne-Rhône-Alpes;Gas;38608010.49;38608;0.03860801049;Services;;
2021;France;Auvergne-Rhône-Alpes;Gas;6754144.96;6754;0.00675414496;Services;;
2021;France;Auvergne-Rhône-Alpes;Gas;2570314.13;2570;0.00257031413;Services;;
2021;France;Auvergne-Rhône-Alpes;Gas;22880699.8;22881;0.0228806998;Services;;
2021;France;Auvergne-Rhône-Alpes;Gas;93986127.8;93986;0.0939861278;Services;;
2021;France;Auvergne-Rhône-Alpes;Gas;15264015350;15264015;15.26401535;Households;;
2021;France;Provence-Alpes-Côte d'Azur;Gas;1590802.72;1591;0.00159080272;Industry;;
2021;France;Provence-Alpes-Côte d'Azur;Gas;8299766.4;8300;0.0082997664;Services;;
2021;France;Provence-Alpes-Côte d'Azur;Gas;37016869.79;37017;0.03701686979;Services;;
2021;France;Provence-Alpes-Côte d'Azur;Gas;50224969.02;50225;0.05022496902;Services;;
2021;France;Provence-Alpes-Côte d'Azur;Gas;1483687.8;1484;0.0014836878;Services;;
2021;France;Provence-Alpes-Côte d'Azur;Gas;3966246.87;3966;0.00396624687;Services;;
2021;France;Provence-Alpes-Côte d'Azur;Gas;192384510.3;192385;0.1923845103;Services;;
2021;France;Bourgogne-Franche-Comté;Gas;492000;492;0.000492;Services;;
2021;France;Île-de-France;Gas;30134701.9;30135;0.0301347019;Industry;;
2021;France;Île-de-France;Gas;1145684.122;1146;0.001145684122;Services;;
2021;France;Île-de-France;Gas;31791376.24;31791;0.03179137624;Services;;
2021;France;Centre-Val de Loire;Gas;278319244.3;278319;0.2783192443;Industry;;
2021;France;Bourgogne-Franche-Comté;Gas;62587068.88;62587;0.06258706888;Industry;;
2021;France;Bourgogne-Franche-Comté;Gas;461320968.9;461321;0.4613209689;Industry;;
2021;France;Normandie;Gas;27652186.82;27652;0.02765218682;Industry;;
2021;France;Hauts-de-France;Gas;7955697871;7955698;7.955697871;Industry;;
2021;France;Hauts-de-France;Gas;1419157869;1419158;1.419157869;Industry;;
2021;France;Pays de la Loire;Gas;609977598.9;609978;0.6099775989;Industry;;
2021;France;Bretagne;Gas;5520008.434;5520;0.005520008434;Services;;
2021;France;Bretagne;Gas;16626272.84;16626;0.01662627284;Services;;
2021;France;Nouvelle-Aquitaine;Gas;66408053.46;66408;0.06640805346;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;1825828360;1825828;1.82582836;Industry;;
2021;France;Occitanie;Gas;191831759.9;191832;0.1918317599;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;929000;929;0.000929;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;546000;546;0.000546;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;567000;567;0.000567;Services;;
2021;France;Nouvelle-Aquitaine;Gas;22901000;22901;0.022901;Services;;
2021;France;Nouvelle-Aquitaine;Gas;2220000;2220;0.00222;Services;;
2021;France;Nouvelle-Aquitaine;Gas;586000;586;0.000586;Services;;
2021;France;Nouvelle-Aquitaine;Gas;1761000;1761;0.001761;Services;;
2021;France;Nouvelle-Aquitaine;Gas;4272000;4272;0.004272;Services;;
2021;France;Nouvelle-Aquitaine;Gas;17223661;17224;0.017223661;Households;;
2021;France;Nouvelle-Aquitaine;Gas;879928;880;0.000879928;Agriculture;;
2021;France;Grand Est;Gas;102870000;102870;0.10287;Industry;;
2021;France;Grand Est;Gas;356000;356;0.000356;Industry;;
2021;France;Grand Est;Gas;6329000;6329;0.006329;Services;;
2021;France;Grand Est;Gas;13757000;13757;0.013757;Services;;
2021;France;Grand Est;Gas;6708000;6708;0.006708;Services;;
2021;France;Grand Est;Gas;1057000;1057;0.001057;Services;;
2021;France;Grand Est;Gas;18951000;18951;0.018951;Services;;
2021;France;Grand Est;Gas;20804000;20804;0.020804;Services;;
2021;France;Grand Est;Gas;1761000;1761;0.001761;Services;;
2021;France;Grand Est;Gas;15877000;15877;0.015877;Services;;
2021;France;Grand Est;Gas;3217000;3217;0.003217;Agriculture;;
2021;France;Hauts-de-France;Gas;256000;256;0.000256;Services;;
2021;France;Pays de la Loire;Gas;18673000;18673;0.018673;Households;;
2021;France;Nouvelle-Aquitaine;Gas;1537000;1537;0.001537;Agriculture;;
2021;France;Nouvelle-Aquitaine;Gas;60008000;60008;0.060008;Services;;
2021;France;Nouvelle-Aquitaine;Gas;122832562.5;122833;0.1228325625;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;61116620.14;61117;0.06111662014;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;270390389.9;270390;0.2703903899;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;7559720.302;7560;0.007559720302;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;754224667.8;754225;0.7542246678;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;10868809.62;10869;0.01086880962;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;289424.5524;289;0.0002894245524;Industry;;
2021;France;Nouvelle-Aquitaine;Gas;15622409.93;15622;0.01562240993;Services;;
2021;France;Nouvelle-Aquitaine;Gas;106768209.5;106768;0.1067682095;Services;;
2021;France;Nouvelle-Aquitaine;Gas;34270643.6;34271;0.0342706436;Services;;
2021;France;Occitanie;Gas;1414918.247;1415;0.001414918247;Industry;;
2021;France;Occitanie;Gas;116725.6998;117;0.0001167256998;Industry;;
2021;France;Occitanie;Gas;2569162.5;2569;0.0025691625;Services;;
2021;France;Occitanie;Gas;8797556.329;8798;0.008797556329;Services;;
2021;France;Occitanie;Gas;32966647.01;32967;0.03296664701;Services;;
2021;France;Grand Est;Gas;21388145;21388;0.021388145;Industry;;
2021;France;Bretagne;Gas;1295493;1295;0.001295493;Households;;
2021;France;Grand Est;Gas;308104;308;0.000308104;Industry;;
2021;France;Grand Est;Gas;368545;369;0.000368545;Industry;;
2021;France;Grand Est;Gas;38785804;38786;0.038785804;Industry;;
2021;France;Grand Est;Gas;32556345;32556;0.032556345;Industry;;
2021;France;Grand Est;Gas;11439397;11439;0.011439397;Services;;
2021;France;Grand Est;Gas;492919;493;0.000492919;Services;;
2021;France;Grand Est;Gas;323937;324;0.000323937;Services;;
2021;France;Grand Est;Gas;2915924;2916;0.002915924;Services;;
2021;France;Grand Est;Gas;60036019;60036;0.060036019;Services;;
2019;France;Grand Est;Gas;6622000;6622;0.006622;Industry;;
2019;France;Grand Est;Gas;151848000;151848;0.151848;Industry;;
2019;France;Grand Est;Gas;294000;294;0.000294;Industry;;
2019;France;Grand Est;Gas;31357000;31357;0.031357;Services;;
2019;France;Grand Est;Gas;13281000;13281;0.013281;Services;;
2019;France;Grand Est;Gas;977000;977;0.000977;Services;;
2019;France;Grand Est;Gas;1151000;1151;0.001151;Services;;
2019;France;Grand Est;Gas;20381000;20381;0.020381;Services;;
2019;France;Grand Est;Gas;42277000;42277;0.042277;Services;;
2019;France;Grand Est;Gas;6242000;6242;0.006242;Services;;
2019;France;Pays de la Loire;Gas;153000;153;0.000153;Agriculture;;
2019;France;Nouvelle-Aquitaine;Gas;37640000;37640;0.03764;Industry;;
2019;France;Nouvelle-Aquitaine;Gas;98476534.01;98477;0.09847653401;Industry;;
2019;France;Nouvelle-Aquitaine;Gas;239859145.5;239859;0.2398591455;Industry;;
2019;France;Nouvelle-Aquitaine;Gas;13985348.61;13985;0.01398534861;Industry;;
2019;France;Nouvelle-Aquitaine;Gas;353810.5218;354;0.0003538105218;Industry;;
2019;France;Occitanie;Gas;1338938.212;1339;0.001338938212;Industry;;
2019;France;Occitanie;Gas;522076592.1;522077;0.5220765921;Industry;;
2019;France;Occitanie;Gas;82867750.42;82868;0.08286775042;Services;;
2019;France;Occitanie;Gas;2221364.57;2221;0.00222136457;Services;;
2019;France;Grand Est;Gas;109350673;109351;0.109350673;Industry;;
2019;France;Grand Est;Gas;120140116;120140;0.120140116;Services;;
2020;France;Auvergne-Rhône-Alpes;Electricity;2268000;2268;0.002268;Industry;;
2020;France;Auvergne-Rhône-Alpes;Electricity;8863000;8863;0.008863;Services;;
2020;France;Occitanie;Electricity;541000;541;0.000541;Industry;;
2020;France;Occitanie;Electricity;167000;167;0.000167;Industry;;
2020;France;Occitanie;Electricity;1299000;1299;0.001299;Industry;;
2020;France;Occitanie;Electricity;260000;260;0.00026;Services;;
2020;France;Occitanie;Electricity;14458000;14458;0.014458;Services;;
2020;France;Occitanie;Electricity;352000;352;0.000352;Services;;
2011;France;Grand Est;Electricity;850000;850;0.00085;Services;;
2011;France;Grand Est;Electricity;5362000;5362;0.005362;Households;;
2011;France;Occitanie;Electricity;61451250;61451;0.06145125;Services;;
2011;France;Île-de-France;Electricity;29634002600;29634003;29.6340026;Households;;
2011;France;Centre-Val de Loire;Electricity;399335230;399335;0.39933523;Agriculture;;
2011;France;Centre-Val de Loire;Electricity;3173820290;3173820;3.17382029;Services;;
2011;France;Bourgogne-Franche-Comté;Electricity;3977731980;3977732;3.97773198;Industry;;
2011;France;Normandie;Electricity;4655594830;4655595;4.65559483;Industry;;
2011;France;Hauts-de-France;Electricity;7346096240;7346096;7.34609624;Industry;;
2011;France;Grand Est;Electricity;11747184580;11747185;11.74718458;Households;;
2011;France;Pays de la Loire;Electricity;393854740;393855;0.39385474;Agriculture;;
2011;France;Bretagne;Electricity;3991191280;3991191;3.99119128;Industry;;
2011;France;Nouvelle-Aquitaine;Electricity;17718955930;17718956;17.71895593;Households;;
2011;France;Occitanie;Electricity;18754850620;18754851;18.75485062;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;10178986130;10178986;10.17898613;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;23058609720;23058610;23.05860972;Households;;
2011;France;Grand Est;Electricity;9240000;9240;0.00924;Households;;
2011;France;Grand Est;Electricity;105970;106;0.00010597;Agriculture;;
2011;France;Grand Est;Electricity;6267910;6268;0.00626791;Households;;
2011;France;Grand Est;Electricity;31744000;31744;0.031744;Industry;;
2011;France;Hauts-de-France;Electricity;27099000;27099;0.027099;Households;;
2011;France;Occitanie;Electricity;5054000;5054;0.005054;Services;;
2011;France;Auvergne-Rhône-Alpes;Electricity;738000;738;0.000738;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;1770000;1770;0.00177;Services;;
2011;France;Auvergne-Rhône-Alpes;Electricity;10930000;10930;0.01093;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;17021000;17021;0.017021;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;79000;79;7.9E-5;Services;;
2011;France;Grand Est;Electricity;5395000;5395;0.005395;Industry;;
2011;France;Provence-Alpes-Côte d'Azur;Electricity;1170000;1170;0.00117;Industry;;
2011;France;Provence-Alpes-Côte d'Azur;Electricity;4629000;4629;0.004629;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;4358280;4358;0.00435828;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;11752660;11753;0.01175266;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;1217000;1217;0.001217;Households;;
2011;France;Occitanie;Electricity;94820000;94820;0.09482;Agriculture;;
2011;France;Occitanie;Electricity;96100000;96100;0.0961;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;1630000;1630;0.00163;Agriculture;;
2011;France;Auvergne-Rhône-Alpes;Electricity;688000;688;0.000688;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;9417000;9417;0.009417;Services;;
2011;France;Occitanie;Electricity;156000;156;0.000156;Industry;;
2011;France;Occitanie;Electricity;7000;7;7.0E-6;Services;;
2011;France;Grand Est;Electricity;2536000;2536;0.002536;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;1340000;1340;0.00134;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;3416000;3416;0.003416;Households;;
2011;France;Nouvelle-Aquitaine;Electricity;3666540;3667;0.00366654;Services;;
2011;France;Occitanie;Electricity;9681000;9681;0.009681;Households;;
2011;France;Occitanie;Electricity;2224000;2224;0.002224;Households;;
2011;France;Occitanie;Electricity;2490000;2490;0.00249;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;344000;344;0.000344;Services;;
2011;France;Auvergne-Rhône-Alpes;Electricity;1830000;1830;0.00183;Households;;
2011;France;Occitanie;Electricity;5184000;5184;0.005184;Services;;
2011;France;Auvergne-Rhône-Alpes;Electricity;2520000;2520;0.00252;Households;;
2011;France;Occitanie;Electricity;3796650;3797;0.00379665;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;41000;41;4.1E-5;Services;;
2011;France;Auvergne-Rhône-Alpes;Electricity;132000;132;0.000132;Industry;;
2011;France;Auvergne-Rhône-Alpes;Electricity;2705000;2705;0.002705;Households;;
2011;France;Nouvelle-Aquitaine;Electricity;2095920;2096;0.00209592;Services;;
2011;France;Grand Est;Electricity;4217000;4217;0.004217;Services;;
2011;France;Grand Est;Electricity;8855000;8855;0.008855;Households;;
2011;France;Auvergne-Rhône-Alpes;Electricity;9851321;9851;0.009851321;Services;;
2011;France;Grand Est;Electricity;150119100;150119;0.1501191;Services;;
2011;France;Nouvelle-Aquitaine;Gas;1815000;1815;0.001815;Agriculture;;
2011;France;Hauts-de-France;Gas;22496000;22496;0.022496;Industry;;
2011;France;Centre-Val de Loire;Gas;2585460000;2585460;2.58546;Services;;
2011;France;Bourgogne-Franche-Comté;Gas;8617174000;8617174;8.617174;Households;;
2011;France;Normandie;Gas;3480621000;3480621;3.480621;Services;;
2011;France;Hauts-de-France;Gas;6896417000;6896417;6.896417;Services;;
2011;France;Grand Est;Gas;104828000;104828;0.104828;Agriculture;;
2011;France;Pays de la Loire;Gas;2690662000;2690662;2.690662;Services;;
2011;France;Pays de la Loire;Gas;7786456000;7786456;7.786456;Households;;
2011;France;Bretagne;Gas;772893000;772893;0.772893;Agriculture;;
2011;France;Bretagne;Gas;5553893000;5553893;5.553893;Households;;
2011;France;Nouvelle-Aquitaine;Gas;159986000;159986;0.159986;Agriculture;;
2011;France;Nouvelle-Aquitaine;Gas;2932081000;2932081;2.932081;Industry;;
2011;France;Occitanie;Gas;109484000;109484;0.109484;Agriculture;;
2011;France;Occitanie;Gas;2812102000;2812102;2.812102;Industry;;
2011;France;Auvergne-Rhône-Alpes;Gas;7125429000;7125429;7.125429;Industry;;
2011;France;Auvergne-Rhône-Alpes;Gas;19786631000;19786631;19.786631;Households;;
2011;France;Provence-Alpes-Côte d'Azur;Gas;1795194000;1795194;1.795194;Industry;;
2011;France;Provence-Alpes-Côte d'Azur;Gas;3621011000;3621011;3.621011;Services;;
2011;France;Provence-Alpes-Côte d'Azur;Gas;8425612000;8425612;8.425612;Households;;
2011;France;Centre-Val de Loire;Gas;4342271870;4342272;4.34227187;Industry;;
2011;France;Normandie;Gas;27521391330;27521391;27.52139133;Industry;;
2011;France;Bretagne;Gas;1545103020;1545103;1.54510302;Industry;;
2011;France;Nouvelle-Aquitaine;Gas;590178030;590178;0.59017803;Services;;
2011;France;Nouvelle-Aquitaine;Gas;108758950;108759;0.10875895;Agriculture;;
2011;France;Occitanie;Gas;2603701020;2603701;2.60370102;Industry;;
2011;France;Occitanie;Gas;11762500;11763;0.0117625;Services;;
2012;France;Occitanie;Electricity;43583000;43583;0.043583;Households;;
2012;France;Grand Est;Electricity;198616980;198617;0.19861698;Services;;
2012;France;Île-de-France;Electricity;25381761720;25381762;25.38176172;Services;;
2012;France;Centre-Val de Loire;Electricity;3260511730;3260512;3.26051173;Services;;
2012;France;Bourgogne-Franche-Comté;Electricity;62527940;62528;0.06252794;Agriculture;;
2012;France;Bourgogne-Franche-Comté;Electricity;3521492230;3521492;3.52149223;Services;;
2012;France;Bourgogne-Franche-Comté;Electricity;9051077960;9051078;9.05107796;Households;;
2012;France;Normandie;Electricity;4352956080;4352956;4.35295608;Services;;
2012;France;Hauts-de-France;Electricity;7121404560;7121405;7.12140456;Services;;
2012;France;Hauts-de-France;Electricity;16139539210;16139539;16.13953921;Households;;
2012;France;Grand Est;Electricity;4849314800;4849315;4.8493148;Services;;
2012;France;Bretagne;Electricity;647465160;647465;0.64746516;Agriculture;;
2012;France;Nouvelle-Aquitaine;Electricity;7247796420;7247796;7.24779642;Services;;
2012;France;Occitanie;Electricity;3464145650;3464146;3.46414565;Industry;;
2012;France;Auvergne-Rhône-Alpes;Electricity;10222885210;10222885;10.22288521;Industry;;
2012;France;Auvergne-Rhône-Alpes;Electricity;11296441850;11296442;11.29644185;Services;;
2012;France;Auvergne-Rhône-Alpes;Electricity;24550250930;24550251;24.55025093;Households;;
2012;France;Provence-Alpes-Côte d'Azur;Electricity;146085800;146086;0.1460858;Agriculture;;
2012;France;Provence-Alpes-Côte d'Azur;Electricity;8138935690;8138936;8.13893569;Services;;
2012;France;Grand Est;Electricity;5457000;5457;0.005457;Services;;
2012;France;Grand Est;Electricity;10011000;10011;0.010011;Households;;
2012;France;Grand Est;Electricity;6487490;6487;0.00648749;Households;;
2012;France;Grand Est;Electricity;26834000;26834;0.026834;Households;;
2012;France;Nouvelle-Aquitaine;Electricity;16803000;16803;0.016803;Services;;
2012;France;Nouvelle-Aquitaine;Electricity;18291000;18291;0.018291;Households;;
2012;France;Hauts-de-France;Electricity;12722000;12722;0.012722;Services;;
2012;France;Hauts-de-France;Electricity;25423000;25423;0.025423;Households;;
